Exp, Mean, Var, Tau, Temp, Mixtures, Test Acc, Val Acc, Sparse, CR
55, 1810.5582430271252, 22.824351004383605, 1.3245559641279942e-08, 12, 12, 56.6, 57.96, 0.0, 3.1998087466054392
56, 1810.5582430271252, 12.720148676730615, 5.2212373672288026e-08, 12, 12, 27.7, 28.92, 0.0, 3.1998087466054392
57, 1810.5582430271252, 12.720148676730615, 1.3245559641279942e-08, 10, 12, 48.93, 49.16, 0.0, 3.1998087466054392
58, 1810.5582430271252, 12.720148676730615, 1.3245559641279942e-08, 12, 5, 6.14, 6.07, 0.0, 3.555457171021912
59, 1810.5582430271252, 12.720148676730615, 1.3245559641279942e-08, 12, 12, 53.36, 53.46, 0.0, 3.1998087466054392
60, 5725.487884358392, 7217.693528900402, 1.6511002284824024e-05, 25, 11, 97.23, 96.83, 96.84135977337111, 61.942139547215746
61, 0.18105582430271236, 7217.693528900402, 1.6511002284824024e-05, 25, 11, 9.8, 9.91, 100.0, 114.96750959054255
62, 5725.487884358392, 4022.464199444558, 1.6511002284824024e-05, 25, 11, 97.6, 97.67, 0.0, 3.1998246835151454
63, 5725.487884358392, 7217.693528900402, 4.18861373500475e-06, 25, 11, 44.99, 43.87, 0.0, 3.1998246835151454
64, 5725.487884358392, 7217.693528900402, 1.6511002284824024e-05, 27, 11, 95.42, 95.67, 94.78317716278056, 45.93490957677372
65, 5725.487884358392, 7217.693528900402, 1.6511002284824024e-05, 25, 5, 94.35, 94.72, 0.0, 3.555457171021912
66, 5725.487884358392, 4022.464199444558, 4.18861373500475e-06, 27, 5, 19.0, 19.26, 0.0, 3.555457171021912
67, 0.18105582430271236, 7217.693528900402, 4.18861373500475e-06, 27, 5, 9.8, 9.91, 100.0, 127.86625451695764
68, 0.18105582430271236, 4022.464199444558, 1.6511002284824024e-05, 27, 5, 9.8, 9.91, 100.0, 127.86625451695764
69, 0.18105582430271236, 4022.464199444558, 4.18861373500475e-06, 25, 5, 9.8, 9.91, 100.0, 127.86625451695764
70, 0.18105582430271236, 4022.464199444558, 4.18861373500475e-06, 27, 11, 98.0, 97.9, 90.74868474301903, 30.636096217637117
71, 0.18105582430271236, 4022.464199444558, 4.18861373500475e-06, 27, 5, 9.8, 9.91, 100.0, 127.86625451695764
72, 57.254878843583896, 1.283507579041475, 9.284818905068834e-07, 2, 14, 81.86, 81.13, 99.0022725150204, 90.45228960613846
73, 0.0018105582430271226, 1.283507579041475, 9.284818905068834e-07, 2, 14, 9.8, 9.91, 100.0, 114.90582277915023
74, 57.254878843583896, 0.7153065263490955, 9.284818905068834e-07, 2, 14, 80.57, 80.76, 98.870435513495, 87.9224045024548
75, 57.254878843583896, 1.283507579041475, 7.448525561565191e-05, 2, 14, 9.8, 9.91, 0.0, 3.19977687326227
76, 57.254878843583896, 1.283507579041475, 9.284818905068834e-07, 19, 14, 97.9, 97.63, 86.50966597142235, 22.194019764271015
77, 57.254878843583896, 1.283507579041475, 9.284818905068834e-07, 2, 8, 87.05, 87.79, 98.91666407247143, 98.82574628659329
78, 57.254878843583896, 0.7153065263490955, 7.448525561565191e-05, 19, 8, 88.79, 89.54, 98.78311490209506, 96.10246581745939
79, 0.0018105582430271226, 1.283507579041475, 7.448525561565191e-05, 19, 8, 9.8, 9.91, 100.0, 127.78995394053916
80, 0.0018105582430271226, 0.7153065263490955, 9.284818905068834e-07, 19, 8, 9.8, 9.91, 100.0, 127.78995394053916
81, 0.0018105582430271226, 0.7153065263490955, 7.448525561565191e-05, 2, 8, 9.8, 9.91, 99.96933661239609, 126.81800236873273
82, 0.0018105582430271226, 0.7153065263490955, 7.448525561565191e-05, 19, 14, 9.8, 9.91, 100.0, 114.90582277915023
83, 0.0018105582430271226, 0.7153065263490955, 7.448525561565191e-05, 19, 8, 9.8, 9.91, 100.0, 127.78995394053916
84, 0.0057254878843583795, 405.88073438596575, 0.00029361175402208234, 17, 8, 9.8, 9.91, 100.0, 127.78995394053916
85, 18.105582430271244, 405.88073438596575, 0.00029361175402208234, 17, 8, 9.8, 9.91, 100.0, 127.78995394053916
86, 0.0057254878843583795, 226.19978484463883, 0.00029361175402208234, 17, 8, 9.8, 9.91, 100.0, 127.78995394053916
87, 0.0057254878843583795, 405.88073438596575, 2.3554305984530715e-07, 17, 8, 10.46, 11.0, 0.0, 3.5553981429151515
88, 0.0057254878843583795, 405.88073438596575, 0.00029361175402208234, 4, 8, 9.8, 9.91, 99.9668461849765, 126.74060328830967
89, 0.0057254878843583795, 405.88073438596575, 0.00029361175402208234, 17, 15, 9.8, 9.91, 100.0, 114.88527521654093
90, 0.0057254878843583795, 226.19978484463883, 2.3554305984530715e-07, 4, 15, 9.8, 9.91, 100.0, 114.88527521654093
91, 18.105582430271244, 405.88073438596575, 2.3554305984530715e-07, 4, 15, 9.8, 9.91, 100.0, 114.88527521654093
92, 18.105582430271244, 226.19978484463883, 0.00029361175402208234, 4, 15, 9.8, 9.91, 99.98536873890981, 114.58432727678074
93, 18.105582430271244, 226.19978484463883, 2.3554305984530715e-07, 17, 15, 9.58, 9.67, 97.54646203654703, 72.28804500703235
94, 18.105582430271244, 226.19978484463883, 2.3554305984530715e-07, 4, 8, 97.59, 97.17, 0.0, 3.5553981429151515
95, 18.105582430271244, 226.19978484463883, 2.3554305984530715e-07, 4, 15, 93.99, 94.79, 0.0, 3.199760936828802
96, 0.0032196784442513784, 0.8956708445545833, 1.7742852308703055e-08, 14, 11, 78.72, 78.32, 0.0, 3.1998246835151454
97, 0.10181517217181825, 0.8956708445545833, 1.7742852308703055e-08, 14, 11, 69.29, 70.01, 0.0, 3.1998246835151454
98, 0.0032196784442513784, 5764.241761132214, 1.7742852308703055e-08, 14, 11, 50.96, 50.62, 0.0, 3.1998246835151454
99, 0.0032196784442513784, 0.8956708445545833, 0.00010673830759454255, 14, 11, 71.13, 70.55, 99.58020732808268, 103.28835120225882
