Exp, Mean, Var, Tau, Temp, Mixtures, Test Acc, Val Acc, Sparse, CR
71, 609.75623522146, 3.172961801365914, 7.782395203441083e-08, 0, 14, 90.21, 91.23, 0.0, 3.19977687326227
72, 3.7305884709796246, 1241.461070180886, 7.38494334637515e-06, 0, 14, 89.65, 89.8, 97.64156523363322, 74.0033404365605
73, 55355.918659497234, 0.9276992950098596, 4.7734569239653014e-06, 0, 15, 85.23, 85.15, 0.0, 3.199760936828802
74, 56424.126402090194, 2004.7627688079137, 3.071607523433597e-08, 0, 4, 9.8, 9.91, 0.0, 3.9999003853840454
75, 30.33427319368237, 345.06652637087063, 3.2382840548658125e-07, 0, 10, 9.8, 9.91, 100.0, 114.9880865820236
76, 33677.80283068895, 5065.121223073711, 2.1025866676181023e-05, 0, 10, 49.35, 50.43, 0.0, 3.1998406205836027
77, 0.007193389783185558, 13.75202645751727, 2.2930451056219065e-08, 0, 14, 9.8, 9.91, 0.0, 3.19977687326227
78, 16.81070540358645, 610.9571366217526, 2.2360798325980297e-07, 0, 5, 9.8, 9.91, 100.0, 127.86625451695764
79, 11837.014715034444, 827.6499243399115, 1.7658273625485033e-07, 0, 9, 45.23, 44.7, 0.0, 3.199856557810813
80, 0.0829746277108673, 41.59283801332442, 1.7217175804276194e-07, 0, 15, 9.8, 9.91, 100.0, 114.88527521654093
81, 251.13216676404727, 3572.0495981677122, 3.9170268000076046e-08, 0, 14, 97.08, 96.78, 86.46530523301061, 21.95463991508066
82, 0.0040816883676788335, 917.7143433492583, 4.486591238460578e-07, 0, 3, 10.09, 9.61, 95.21339849951748, 60.987730498137026
83, 239.27991734281417, 5358.014767435949, 3.806855622734879e-06, 0, 4, 9.8, 9.91, 100.0, 143.86385265632873
84, 2042.013428605703, 429.0494249406403, 1.3845109239192662e-08, 0, 3, 20.35, 20.33, 0.0, 3.999925288572887
85, 0.01232594746864197, 8.35597381393659, 1.8668875697527423e-06, 0, 7, 94.62, 94.18, 96.98035675372786, 71.4606194797927
86, 9326.668965910725, 0.6473769416108159, 2.6662650526363066e-05, 0, 8, 45.12, 45.85, 0.0, 3.5553981429151515
87, 0.40588073438596584, 27.748359003262824, 4.770774257478028e-05, 0, 9, 12.16, 12.36, 97.84033247206052, 77.53969630909187
88, 8.013248183222391, 2227.6110086607255, 0.0002249633737256448, 0, 11, 33.58, 33.24, 97.83488466208013, 77.64688109014548
89, 14623.086955029006, 107.85416330316127, 2.267727258083323e-07, 0, 7, 19.53, 20.08, 0.0, 3.5554178187329613
90, 0.0010990453800572956, 1.0279284604631387, 1.7397166328207625e-08, 0, 6, 93.61, 94.22, 0.0, 3.5554374947685465
91, 421.2226526280741, 27.07423239067721, 1.0490905820636019e-07, 0, 8, 96.04, 95.93, 90.20841764467826, 32.20436634434188
92, 0.002044310574050651, 10.302424798621475, 4.6008894361901694e-08, 0, 6, 91.64, 91.44, 0.0, 3.5554374947685465
93, 80856.4823988347, 22.458430090013966, 0.00030518143125674816, 0, 8, 18.67, 19.35, 0.0, 3.5553981429151515
94, 85.24404751815126, 0.7727900530604334, 2.453412128072506e-07, 0, 3, 93.79, 93.59, 0.0, 3.999925288572887
95, 0.002698685923479397, 1662.976953165215, 2.4317856590344074e-05, 0, 8, 9.8, 9.91, 100.0, 127.78995394053916
96, 2723.0686718110182, 7.378718751724742, 1.2764919090525306e-06, 0, 8, 94.91, 95.02, 0.0, 3.5553981429151515
97, 3915.3756672351337, 2110.2835828265133, 1.4213792167193587e-06, 0, 16, 94.48, 94.56, 0.0, 3.199745000554076
98, 27017.217869999902, 1303.1374755356858, 0.0008519614065460152, 0, 14, 19.76, 20.66, 0.0, 3.19977687326227
99, 19.943652000579586, 21.91281853155059, 1.1492772361873802e-08, 0, 10, 95.14, 95.19, 0.0, 3.1998406205836027
100, 69.6263193161164, 0.1001406374427573, 2.7438128910831e-06, 0, 6, 92.41, 92.46, 97.58319584098622, 80.22320296251205
101, 1267.7316813940056, 3.7532012774270096, 7.060182347369398e-06, 0, 9, 91.88, 91.42, 0.0, 3.199856557810813
102, 49.3582069989552, 845.2826465877217, 5.131036193685822e-07, 0, 7, 9.8, 9.91, 100.0, 127.81537734617369
103, 877.7268322268112, 287.24465299450037, 1.1790526619355803e-06, 0, 9, 91.56, 92.09, 96.3468542788656, 57.55391816532664
104, 10459.989534302538, 7258.382382438648, 6.187338927135107e-05, 0, 16, 34.27, 35.19, 0.0, 3.199745000554076
105, 9453.354354037387, 23.975117384041184, 0.00020808333735024883, 0, 6, 23.36, 24.54, 0.0, 3.5554374947685465
106, 1599.9321390768284, 0.3805785752469174, 3.855312357062016e-06, 0, 15, 89.37, 89.88, 0.0, 3.199760936828802
107, 281.33175148587816, 5.888701376429243, 6.604260855962338e-06, 0, 7, 84.4, 84.91, 0.0, 3.5554178187329613
108, 0.6464677658766375, 5.016946307392113, 9.772152468683247e-08, 0, 12, 9.8, 9.91, 100.0, 114.94693996220381
109, 12465.311192565476, 2.3225592229009147, 1.4241785916057602e-07, 0, 16, 68.2, 69.77, 0.0, 3.199745000554076
110, 754.9699877410135, 4154.610108421124, 1.5833792925652485e-08, 0, 4, 94.08, 94.16, 0.0, 3.9999003853840454
111, 5.492196837705833, 22.426889486150657, 3.309134012507835e-08, 0, 9, 97.2, 97.13, 0.0, 3.199856557810813
112, 46.660062104105045, 0.410585228006006, 0.0006909991912326945, 0, 11, 30.54, 31.07, 97.91364442922517, 78.69306263684106
113, 79058.61808161442, 577.1537262336694, 2.7318849294374744e-07, 0, 14, 37.8, 39.31, 0.0, 3.19977687326227
114, 0.04113938665188589, 28.062096722273758, 2.3961643449959655e-05, 0, 4, 9.8, 9.91, 100.0, 143.86385265632873
115, 0.0035826074010997574, 0.10364872516916382, 1.9673619940955864e-08, 0, 5, 95.46, 95.58, 0.0, 3.555457171021912
116, 0.018330891791439614, 6.782032447888782, 1.7350773787123373e-07, 0, 14, 9.8, 9.91, 100.0, 114.90582277915023
117, 5244.771385901934, 0.10834030130352885, 2.9835371184678007e-05, 0, 6, 44.3, 44.61, 0.0, 3.5554374947685465
118, 0.17903159774927416, 2.3653824334248528, 2.392126706452453e-07, 0, 10, 9.8, 9.91, 100.0, 114.9880865820236
119, 1958.8094362718036, 3336.686695646331, 1.106173479846762e-05, 0, 13, 88.8, 89.04, 97.88702798617813, 77.25473101955538
120, 3.76852911583004, 5.773971147391756, 4.393617704843295e-06, 0, 15, 9.8, 9.91, 100.0, 114.88527521654093
121, 1.8895882838913, 7819.6709163759915, 2.9352923802556875e-06, 0, 7, 94.49, 94.38, 97.37773557886872, 77.17787680052255
122, 5.157061893983807, 3269.379476609988, 1.441293544361884e-07, 0, 14, 9.8, 9.91, 100.0, 114.90582277915023
123, 251.41467573528186, 35.08859797842643, 0.0006324488258307208, 0, 3, 26.97, 27.55, 0.0, 3.999925288572887
124, 0.03285500688227382, 5.240350691743543, 1.0676831352470632e-07, 0, 3, 96.03, 96.01, 0.0, 3.999925288572887
125, 56107.8254834789, 94.77298735582468, 9.830004370827235e-06, 0, 16, 74.06, 72.7, 0.0, 3.199745000554076
126, 3088.4892479217433, 680.3033925574172, 1.2569100512736002e-06, 0, 6, 88.15, 89.46, 0.0, 3.5554374947685465
127, 1744.6134597544549, 25.594231265262795, 6.889628438268918e-05, 0, 6, 36.49, 37.23, 0.0, 3.5554374947685465
128, 0.08966784217682885, 36.72843651981022, 3.459405446564896e-07, 0, 15, 9.8, 9.91, 100.0, 114.88527521654093
129, 0.023660473821364093, 38.55312357062024, 9.209443724897374e-05, 0, 6, 7.44, 7.46, 97.8470254957507, 86.37500682724344
130, 96.79208469818627, 8.152971383364727, 1.0896636924627718e-07, 0, 3, 95.6, 95.79, 0.0, 3.999925288572887
131, 0.5019767399525366, 7.420315365017712, 3.041538104700718e-08, 0, 8, 11.35, 10.64, 0.0, 3.5553981429151515
132, 87.37883498527177, 325.9744744036859, 9.921607247617348e-05, 0, 5, 9.8, 9.91, 100.0, 127.86625451695764
133, 0.005116634266376095, 0.6519420359071826, 6.927494216443105e-06, 0, 4, 86.62, 87.42, 0.0, 3.9999003853840454
134, 67014.9773281276, 372.01173571629437, 7.605075249957557e-07, 0, 16, 84.89, 86.32, 0.0, 3.199745000554076
135, 0.11265690414911754, 91.62967218075755, 1.1721136579791491e-08, 0, 16, 9.8, 9.91, 98.12221772561716, 79.7152406728137
136, 0.17000776188228742, 8.826749085589597, 0.00033040222915301285, 0, 7, 36.29, 36.22, 97.86850543224482, 86.78666711694979
137, 0.08688900895631238, 159.5217202066472, 5.175212923568924e-06, 0, 9, 90.33, 90.31, 97.54350465398623, 72.10094761133206
138, 0.020123843790707016, 0.18480921946653883, 3.822939815129988e-06, 0, 10, 89.92, 90.39, 97.407620707904, 70.06823216659282
139, 31.16393886769042, 0.7820769959526302, 1.0835552837220244e-07, 0, 14, 95.58, 95.56, 79.048968029138, 14.672140039166205
140, 15468.675358375534, 21.037689785985425, 1.8737216639422063e-05, 0, 12, 55.03, 53.64, 0.0, 3.1998087466054392
141, 99.88763226712689, 0.2104656148107044, 1.4852992605644757e-08, 0, 5, 96.02, 96.29, 0.0, 3.555457171021912
142, 15.927530210435904, 149.43023400938537, 0.0006192558488698853, 0, 10, 30.02, 30.71, 97.88298104162126, 78.29805385230605
143, 7089.01568886039, 201.86159985676883, 7.079059880073774e-07, 0, 4, 29.07, 30.74, 0.0, 3.9999003853840454
144, 0.0012079007474252842, 61.73441594627963, 0.0002254381146476981, 0, 11, 35.97, 36.35, 97.8353516172213, 77.6586132390493
145, 0.059019577164802675, 119.25512467669627, 9.010999160284359e-05, 0, 9, 16.76, 17.2, 97.8249229524017, 77.43455694581503
146, 2.6003934443336787, 75.26393385741655, 0.00010392586138220736, 0, 5, 9.8, 9.91, 100.0, 127.86625451695764
147, 20.790794881065448, 2.4242785537027904, 0.00020822960748290105, 0, 4, 9.8, 9.91, 100.0, 143.86385265632873
148, 28196.507097797778, 0.37003031438213096, 0.0005395797766925873, 0, 6, 16.62, 17.23, 0.0, 3.5554374947685465
149, 98.10682449032394, 1567.6585117480663, 5.291414430105986e-08, 0, 4, 96.47, 96.38, 0.0, 3.9999003853840454
150, 827.8825906280489, 3.2818088455904832, 2.632753242091393e-05, 0, 14, 70.67, 71.22, 0.0, 3.19977687326227
151, 651.5756467097463, 362.97397563790474, 5.336221971893698e-08, 0, 5, 93.86, 94.01, 0.0, 3.555457171021912
152, 418.8613735004764, 4333.520150255891, 1.4126169532974442e-05, 0, 7, 9.8, 9.91, 100.0, 127.81537734617369
153, 3248.76838337024, 248.88349324230663, 1.3320229843626207e-08, 0, 15, 89.59, 89.34, 0.0, 3.199760936828802
154, 0.622921891626149, 377.01183227046914, 3.54305130700057e-07, 0, 12, 9.8, 9.91, 100.0, 114.94693996220381
155, 0.7524278184827977, 9133.396763351673, 1.6662521494426046e-05, 0, 8, 9.8, 9.91, 100.0, 127.78995394053916
156, 5.209509987713071, 4.933046785520729, 0.000578046652657717, 0, 11, 28.03, 28.76, 97.85480808143697, 77.91466751559527
157, 29826.986318095118, 0.3552524726188695, 1.2856739942476762e-05, 0, 12, 65.43, 64.96, 0.0, 3.1998087466054392
158, 0.026535551915982634, 142.25782744103097, 5.218303049661843e-07, 0, 12, 9.8, 9.91, 100.0, 114.94693996220381
159, 100.22511482929146, 10.030966347988972, 7.637207147150895e-07, 0, 9, 94.36, 94.43, 96.10606107773246, 55.55690072639225
160, 0.14043033682097672, 66.88325224417316, 6.2696198813637774e-06, 0, 11, 86.73, 87.24, 97.61168010459795, 73.51799801174359
161, 712.096846477568, 121.7102483034416, 2.420533696138258e-08, 0, 11, 89.79, 90.59, 95.19783332814494, 49.94198983607513
162, 0.047721154022125206, 0.23271334518500172, 1.363463620379605e-07, 0, 3, 96.52, 96.46, 0.0, 3.999925288572887
163, 1985.41620602071, 1.702468564510875, 1.4366422447901048e-05, 0, 5, 78.38, 78.68, 0.0, 3.555457171021912
164, 0.5988854334916466, 275.3857135867709, 3.730588470979617e-05, 0, 5, 9.8, 9.91, 100.0, 127.86625451695764
165, 1.1704675423592739, 239.95342492550296, 2.590180790032536e-06, 0, 4, 90.95, 91.34, 0.0, 3.9999003853840454
166, 180.85237597770856, 0.13884079438444294, 2.302733358160097e-08, 0, 10, 95.26, 95.24, 93.05840052298976, 38.635495752837706
167, 2355.4305984530765, 756.4568844106778, 0.0008087921251343763, 0, 4, 9.8, 9.91, 0.0, 3.9999003853840454
168, 8.195476678018142, 1.7060612893295752, 7.119967763865736e-06, 0, 10, 86.74, 87.25, 0.0, 3.1998406205836027
169, 7515.82332401661, 3.456975399754154, 4.170991048684669e-06, 0, 15, 92.04, 92.42, 0.0, 3.199760936828802
170, 0.0020078643786024097, 19.66532697787535, 0.0002125164624965123, 0, 10, 39.07, 39.98, 97.83363944837032, 77.63280718978929
171, 1202.4807287717404, 0.10971934419809898, 2.3807236398314694e-06, 0, 7, 93.48, 93.3, 0.0, 3.5554178187329613
172, 3570.543882619267, 0.4349383818405288, 7.511599456979198e-05, 0, 15, 33.18, 34.69, 0.0, 3.199760936828802
173, 42.31212565556996, 55.1307680636586, 3.6977038792967145e-08, 0, 6, 96.43, 96.35, 0.0, 3.5554374947685465
174, 0.013156507723020783, 694.3089033222635, 1.8176969746165384e-06, 0, 12, 94.79, 94.54, 97.01335491703765, 64.8797944924481
175, 1450.845255155542, 92.60059335930569, 2.1652610015812706e-06, 0, 4, 89.01, 89.92, 0.0, 3.9999003853840454
176, 53219.92016716214, 116.93166371417972, 4.541146652943482e-06, 0, 10, 82.0, 81.89, 0.0, 3.1998406205836027
177, 4.82607147943392, 3.2818088455904832, 1.656678672208135e-06, 0, 7, 94.28, 94.72, 97.058493914018, 72.6376969307249
178, 16810.705403586446, 0.11080405752083863, 1.7618611518242268e-08, 0, 7, 10.62, 10.61, 0.0, 3.5554178187329613
179, 6.552488237367151, 0.2310838163215742, 3.9909309954490405e-05, 0, 16, 9.8, 9.91, 100.0, 114.86473500128504
180, 5.32199201671621, 0.36977038792967193, 1.4360366612151542e-08, 0, 3, 96.86, 96.45, 0.0, 3.999925288572887
181, 8.543594451020274, 109.84277203075514, 5.0965394545460834e-05, 0, 15, 17.84, 17.8, 97.81511689443701, 77.14920444311018
182, 462.42261200587797, 2679.788912643431, 0.0006280202288565657, 0, 11, 9.8, 9.91, 100.0, 114.96750959054255
183, 311.6393886769045, 34.769522823233906, 0.0003952417312790833, 0, 8, 29.32, 30.03, 0.0, 3.5553981429151515
184, 2.272193496692149, 118.66996664940986, 0.00010451173055712955, 0, 8, 9.8, 9.91, 100.0, 127.78995394053916
185, 0.02813317514858778, 1161.2919251372623, 1.1823713729959253e-06, 0, 5, 9.8, 9.91, 100.0, 127.86625451695764
186, 18.146340781251332, 507.5096867139473, 1.8986389358556594e-06, 0, 10, 92.61, 93.22, 96.41004887463811, 58.3938421336666
187, 17.943462442492503, 740.6770808276959, 4.212226526280734e-06, 0, 14, 9.8, 9.91, 100.0, 114.90582277915023
188, 0.003880316830670991, 8.285809820044086, 2.7592807965039437e-06, 0, 11, 93.58, 94.06, 97.30924882482957, 68.70265537591648
189, 101.35831333340664, 0.7545456971865424, 4.209859269360047e-05, 0, 9, 22.86, 23.47, 98.01154935715843, 79.85271384070411
190, 1860.078401807286, 3417.3653076138194, 8.232416676644913e-08, 0, 4, 96.54, 96.82, 0.0, 3.9999003853840454
191, 0.0029493516914685155, 0.31881594892459625, 2.9369429321522725e-07, 0, 5, 9.8, 9.91, 100.0, 127.86625451695764
192, 93371.60921953453, 0.10452641952586295, 2.049200591939745e-08, 0, 5, 11.32, 11.89, 0.0, 3.555457171021912
193, 0.0015312940454905307, 1486.134463056749, 5.7407967077665576e-08, 0, 5, 96.34, 96.41, 0.0, 3.555457171021912
194, 77.38768852289407, 4.1674754186587055, 3.6496890064259188e-06, 0, 8, 91.93, 91.8, 97.56202720791956, 79.97572570041469
195, 19.544097700542938, 2101.4050210924024, 0.0003544545428797504, 0, 15, 38.12, 37.79, 97.83815334806836, 77.6680015111447
196, 0.03880316830670994, 9.890978499400964, 0.00020691686912205535, 0, 14, 39.26, 39.63, 97.83519596550758, 77.62166896978758
197, 0.004629428103463633, 7.718132091960269, 1.4608708267484789e-06, 0, 13, 91.41, 91.96, 96.8155215888927, 62.37551426594983
198, 43665.32719181358, 195.85341671992123, 0.00024578986149150633, 0, 11, 19.52, 20.34, 0.0, 3.1998246835151454
199, 0.18024340163707073, 0.2984375840838769, 1.6098562921369007e-05, 0, 15, 88.12, 88.2, 97.6580643152881, 74.3157894736842
200, 559.1889666325344, 0.34613507138436517, 1.612800191773831e-07, 0, 7, 83.7, 85.13, 0.0, 3.5554178187329613
201, 6634.0286652716595, 5891.184670155406, 1.1865329010545428e-06, 0, 8, 90.14, 91.52, 0.0, 3.5553981429151515
202, 0.0018496512220758988, 787.3706086789097, 5.7391833269852e-05, 0, 4, 9.8, 9.91, 100.0, 143.86385265632873
203, 0.19765073673643688, 262.9055805238247, 2.8315639024504487e-07, 0, 10, 9.8, 9.91, 100.0, 114.9880865820236
204, 0.5961981512560983, 188.4284537809089, 0.00022354514096785045, 0, 13, 39.78, 38.93, 97.8316159760919, 77.58710222812633
205, 4198.042925663994, 6114.725324041659, 0.00014257807090642808, 0, 12, 19.05, 19.81, 0.0, 3.1998087466054392
206, 0.0024008835376028172, 7.849399363569425, 2.7021015099903527e-05, 0, 14, 79.38, 79.7, 97.76935529060175, 76.29373432095834
207, 0.00848615456208413, 0.23867537697780178, 3.008801623049094e-05, 0, 14, 54.37, 55.36, 97.80422127447623, 76.97358174084945
208, 182.2813294903804, 0.21209873872818294, 1.8784676096404746e-07, 0, 8, 94.81, 94.78, 0.0, 3.5553981429151515
209, 0.005617094349922235, 825.9070101533175, 1.0364872516916366e-08, 0, 5, 92.94, 93.08, 0.0, 3.555457171021912
210, 3.141017185010459, 70.75081472600094, 7.293148205939846e-05, 0, 10, 20.86, 20.66, 97.85480808143697, 77.79732082040415
211, 16.886477376214884, 145.69751630196816, 2.7268983259555763e-05, 0, 6, 83.2, 82.9, 0.0, 3.5554374947685465
212, 0.005498375237304852, 909.3691867058772, 3.9396621894320885e-07, 0, 10, 9.8, 9.91, 100.0, 114.9880865820236
213, 0.6015848282870849, 1.2655954997459, 3.6743925078348087e-08, 0, 14, 9.8, 9.91, 100.0, 114.90582277915023
214, 3116.393886769043, 4.575740911579176, 1.6926870053091683e-08, 0, 10, 71.07, 72.61, 0.0, 3.1998406205836027
215, 693.9187040900458, 643.1149038099047, 4.133062499445281e-06, 0, 6, 91.61, 92.0, 97.63565046851166, 81.12060733761058
216, 0.42550655024654127, 102.38914259767284, 0.00026386799600579893, 0, 10, 35.0, 34.91, 97.83363944837032, 77.65040036259253
217, 55981.80214514559, 0.26077128413068235, 1.1658707070584951e-06, 0, 11, 84.35, 84.02, 0.0, 3.1998246835151454
218, 0.0075922603756274154, 3.8009750558940523, 5.088666673466489e-06, 0, 10, 86.39, 87.21, 97.58646452697444, 72.89033859244815
219, 0.03318914723502919, 1.055004700316342, 1.1381863657084606e-07, 0, 9, 96.1, 95.98, 0.0, 3.199856557810813
220, 3.289196683970902, 765.5475447499376, 4.864886964541117e-06, 0, 6, 89.75, 89.94, 97.54288204713134, 80.07135206714572
221, 10.124441929463531, 0.38084609920820517, 1.2512701210572705e-08, 0, 6, 95.23, 95.31, 0.0, 3.5554374947685465
222, 16886.477376214913, 996.3526630870649, 7.122970288556371e-08, 0, 5, 13.57, 11.81, 0.0, 3.555457171021912
223, 4.137130485005124, 3.9203311547181303, 5.868047928062939e-07, 0, 10, 9.8, 9.91, 100.0, 114.9880865820236
224, 3832.622931421767, 29.41486737088186, 1.0185810812019094e-07, 0, 6, 67.42, 67.9, 0.0, 3.5554374947685465
225, 4593.136742364833, 0.15811555957693504, 0.0006149196330900053, 0, 16, 23.53, 24.66, 0.0, 3.199745000554076
226, 349.1151937172446, 10.331423309232015, 4.8532778598109006e-08, 0, 14, 93.26, 93.51, 95.09541450051366, 49.30290559920189
227, 3.078089546545675, 13.082755309933265, 4.587975538739642e-08, 0, 10, 9.36, 8.44, 0.0, 3.1998406205836027
228, 15.175826184819444, 1.7870480521892738, 9.542788378012382e-07, 0, 9, 93.81, 94.29, 95.97749276219531, 54.42443110221629
229, 12.298262256557328, 2.0011034064037365, 0.0001187700751458066, 0, 6, 44.94, 45.23, 0.0, 3.5554374947685465
230, 286.4384071493382, 17.328841572999337, 0.00024389732170610986, 0, 12, 31.36, 32.2, 98.13607072813872, 81.70737717297129
231, 2.1263596318155114, 30.6815602769675, 2.502513706584507e-06, 0, 10, 94.19, 93.6, 97.27189241353548, 68.04819277108433
232, 59552.82169100998, 13.522048224972043, 1.3655730630454434e-06, 0, 12, 84.07, 84.69, 0.0, 3.1998087466054392
233, 0.08846619406725596, 8980.656914336789, 0.00019657037510503134, 0, 16, 42.32, 42.32, 97.84484637175855, 77.73201957032992
234, 126.0625063694331, 248.53396143456186, 5.9069365340317995e-05, 0, 14, 9.8, 9.91, 100.0, 114.90582277915023
235, 0.014888521160097434, 106.64834039137182, 2.2373372084674404e-08, 0, 15, 9.8, 9.91, 98.46620801295022, 84.83419988445985
236, 0.013141724053567132, 887.2767101975668, 0.0003301701393053154, 0, 7, 37.19, 36.85, 97.86850543224482, 86.78666711694979
237, 31551.748935928324, 0.8819309226871431, 2.1067276654915645e-06, 0, 13, 90.85, 90.77, 0.0, 3.1997928098544812
